id,Text,Polarity,reply
9751,সাকিব ভাই আপনার কাছে আমার একটা অনুরোধ সুনিল নারায়ন কে আপনি ওপেনিং ব্যাটসমান এ উঠান । সে ওপেনিং খুব খুব ভাল খেলে,0,
9752,ভাই তুমি আমাদের আনন্দ টুকু আর নষ্ট করনা এখনও মনযোগ দিয়ে খেলো,0,
9756,দেশের একমাত্র আমাদের প্রিয় প্রধানমন্ত্রী বাদে বাকি সব মন্ত্রীদের বাদ দিয়ে ভালো খেলোয়াড়দের মন্ত্রীত্ব দিলে ভালো হয় । দেশটা সুস্থ থাকবে এগিয়ে যাবে ।,0,
9758,ঋতুরাজ বসন্তকে ভালোবাসার রঙে রাঙাতে আস্থা আর বিশ্বাসের ভালোবাসায় সিক্ত থাকুক ।,0,
9760,ভাই যা দেখায়লেন,0,
9761,এরা কিন্তু বিজ্ঞান মনস্কের লোক,0,
9762,ভাই তর আল্লাহর দোহাই লাগে এগুলা বাদ্দে সামনে বিশ্বকাপ আমরা ষোল কোটি বাঙালি একটি কাপের অপেক্ষায় ।,0,
9765,এমন একটা জুতাতো আমারও ছিলো৷,0,
9767,হাসিটার জন্য এত পাগল ।,0,
9768,হিন্দুত্ত বাদের রাষ্ট্র হিসাবে কায়েম করেছে । মুলকথা হলো আমরা মুসলমান জাতি হিসাবে যে রকম থাকার কথা আমরা তেমন নেই ।,0,
9769,ট্রেনের ছাদে যত লোক ভিতরেও অত নেই । এইভাবে এরা নাকি সক্ষমতা বাড়াচ্ছে ।,0,
9770,সরকার মনে হয়না কখনো এই বিষয়ের দিকে একটু নজর দিয়েছে । সরকার ভাবে এই কামলারা মরে গেলে আমাদের কোনো লস নেই !,0,
9773,বাংলাদেশে এইভাবেই একদিন পতাকা উড়বেই,0,
9774,একজন সাধারণ নাগরিক হিসাবে একটি দাবি করি পিএম নিজ হাতে রান্না করে সারা দেশকে একদিন খাওয়ানোর ব্যবস্থা করুন আমরাও আপনার হাতের রান্না খাবো ।,0,
9775,নির্বাচকমণ্ডলী বিশেষ প্রশংসার দাবিদার,0,
9776,মুখ দিয়ে তো অনেকে অনেক কিছু করতে পারে কিন্তু বাস্তবতাটা কিন্তু অনেক কঠিন তাই ভালো কিছু করার চেস্টা করুন বেস্ট অফ লাক ।,0,
9777,টাকার ওপর থেকে বিশ্বাস উঠে যাবে তো বাঙ্গালীর,0,
9778,অর্থসহ জরিমানা দেওক ।,0,
9779,যে ব্যাপারে সম্পূর্ন ধারণা নেই সে ব্যাপারে কোনো মন্তব্য করা কোনোভাবেই উচিত নয় ।,0,
9781,বিশুদ্ধ জাতির দেশ ইসরায়েলের স্বরাষ্ট্র মন্ত্রণালয়ের তালিকার এক দুই ছয় টি জাতির মধ্যে ‘ইসরায়েলি’ বলে কেউ নেই,0,
9782,আলহামদুলিল্লাহ আপনি বা আপনার স্বজন সুস্থ হয়েছেন দেখে আমরা অত্যন্ত আনন্দিত । আমরা চাই আপনার মতো বাকীরাও সুস্থ হোক ।,0,
9783,জয় হবে ইনশাআল্লাহ,0,
9784,নিজের দল হারতেসে তাও অন্য একটা দল জিততেসে দেখে নাচতেসে একটা বিশেষ দলের সমর্থকরা ।,0,
9785,যারা সাতাশ টা প্রান কেড়ে নিয়েছে । তারা আসমানের ফেরেশতা ।,0,
9786,তাই নাকি আজব ব্যাপার স্যাপার । ফারুকীর বিরুদ্ধে মামলা হওয়া উচিৎ,0,
9787,তিলটা দেখেই সব জুড়িয়ে গেল ।,0,
9789,যেখানে গ্যারান্টেড বানান ভুল সেখানে পঁচিশ দিনে ডেলিভারি পাওয়া বিলসিতা ।,0,
9790,আপনার সমস্যা কোথায় ? কাউকে ভালো পরামর্শ দিলেও দোষ না ?,0,
9792,ম্যাটেরিয়ালস কি আমাদের দেশেই উৎপাদন হবে নাকি আমদানি করে গাড়ি তৈরি করবে ?,0,
9796,ঝোপ বুঝে কোপ মার ।,0,
9798,দূরপাল্লার গাড়ি চলাচল বন্ধ সেটাই বুঝাইছে ।,0,
9799,ভাই লড়াই এই শব্দটা বর্তমান দলের সাথে কতটুকু যায় ? সেইটা হয়তো আমরা সকলেই জানি ।,0,
9801,ভালোর সাথে আলোর পথে সবাই আলোকিত হোক ।,0,
9807,কি দরকার ভাই ? এক্সপ্রেস ওয়েতে একশো বিশ এ গাড়ি টানে । বাতাসেই উড়ে যাবেন,0,
9808,"আমি রাত একটা ,দুইটা, তিনটা এরকম সময় অনেক যাতায়াত করসি কোনদিন কোন সমস্যা হয়নি ।",0,
9813,যাদের প্রান গেল তাদের পরিবারগুলার কি হবে ? কে নেবে তাদের দায়িত্ব ? সাধারন মানুষের জীবনের কোনো মূল্য নেই ?,0,
9814,"ধন্যবাদ, পুলিশ ভাইদের উপযুক্ত বিচার আশা করছি ।",0,
9817,আগে বলুন এ সিরিয়ালের লেখক কে ওনাকে অস্কার দেওয়া উচিত ।,0,
9821,আমার প্রিয় অভিনেতা আপনি,0,
9824,সিনেমাতে ভিলেন । বাস্তবে নায়ক,0,
9825,আলহামদুলিল্লাহ মাশা আল্লাহ । আপনার কথা যতই শুনি অনু্প্রানিত হই উৎসাহ পাই ।,0,
9834,আমাদের সম্ভবত ক্রিজের উর্বরতার দিকে না তাকিয়ে আগে খেলোয়াড়দের মস্তিষ্কের উর্বরতার দিকে নজর দেওয়া উচিত ।,0,
9835,অযত্নে থাকা শার্টটা ফেলে দেয়ার আগে শেষ বার পড়ে নিলাম বন্ধুরা,0,
9836,তুমি তাড়াতাড়ি সুস্থ হও আর কিছুই চাই না তুমি ছাড়া বাংলাদেশ নুন ছাড়া তরকারি । বাংলাদেশের জান বাংলাদেশের প্রান ।,0,
9839,ওদের তো মারে সবাই । দুর্বল জায়গায় আঘাত করতে আমরা তো অনেক পটু ।,0,
9840,যেখানে আজকে আফগানিস্তান ক্রিকেট আজকে অনেক দূর এগিয়েছে অনেক অল্প সময়ে । সেখানে বাংলাদেশ কতটুক এগিয়েছে তাতে সন্দেহ জাগে ।,0,
9841,আর আসার দরকার নাই প্লিজ,0,
9843,কিছুই হবে না লোকগুলা যেমনে আছে তেমনেই থাকবে ।,0,
9846,ইসরায়েলি হামলায় হতাহতদের ঘটনায় শোক ও সমবেদনা জানিয়ে ফিলিস্তিনের রাষ্ট্রপতি মাহমুদ আব্বাসকে চিঠি দিয়েছেন প্রধানমন্ত্রী শেখ হাসিনা ।,0,
9847,শেখ মেহেদী বিন হাসান আল মিরাজ সৌদ তেল সম্রাজ্যের একচ্ছত্র অধিপতি,0,
9849,সুস্থ হোক প্রার্থনা করি,0,
9850,নোয়াখালিতে রহমতের বৃষ্টি হইতেছে আমিন,0,
9851,বলতে বাধ্য হচ্ছি তোমাদের উন্নতি আমরা ছাড়া কেউ দেখে নি,0,
9852,আল্লাহ তোমার কাছে আমার এই মিনতি আফগানিস্তানের সাথে যেন আমরা পরাজয় না হই ।,0,
9854,শাশুড়ি আবার শাশুড়িদের !,0,
9856,এগুলা লিখে কি বুঝাতে চান ।,0,
9857,সবই পাপনের ইচ্ছা,0,
9859,আমি সরাসরি এদের দলের গান শুনছি তাঁরা সবাই অসাধারণ । শুধু আমি না অনেকেই এদের গানে মুগ্ধ ।,0,
9860,ঢাকাতে দুই কোটি মানুষ সব মানুষ ঢাকায় ঈদ করলে ঢাকার কি অবস্থা হবে সেটা ভেবে দেখছেন ?,0,
9861,সাকিব ছাড়া বাংলাদেশ দল সেটা আবার হয় নাকি ।,0,
9862,আর এদের কাজ শুধু টাইম পাল্টানো,0,
9864,নামাজ রোজা নাই আবার বাঙ্গালিদের খেলাবি? পাকিস্তান আফগান থেকে কিছু শিখা উচিত,0,
9865,আল্লাহ মহান এমন চাচা পাওয়া ভাগ্যের ব্যাপার রাব্বুল আলামিন বাচ্চার মমতা ময়ী আম্মি কে দ্রুত শেফা দান,0,
9866,"ময়লা গুলোর কি করছেন ভাই ? পলিথিন এর প্যাকেট, প্লাস্টিক এর কন্টেইনার ?",0,
9867,ধন্যবাদ ওনাদের ভুল শুধরানোর জন্য আপনাদের প্রতি ভালবাসা,0,
9868,দাদা এই গানটা অনেকবার শুনেছি । যতবার শুনি ততবার মনে হয় এটা কোন কাভার না । এটা আপনার নিজের গান কারণ নিজের মতো করে গাইলেন ।,0,
9869,তাকে নিয়মিত খেলানো উচিত ।,0,
9870,আজ তো মঙ্গলবার কাল বুধবার । এবার মঙ্গল শোভাযাত্রা না করে বুধ শোভাযাত্রা করো,0,
9871,গত বছর থেকে এই লেকচার দিচ্ছেন । এভাবে আর কয়টা ঈদে লেকচার দিবেন ? নাকি মুসলিমদের ধর্মীয় উৎসব আসলেই চুলকানী শুরু হয়ে যায় ? আগে এসব করতে পারেন নাই । এখোন করোনার দোহাই দিয়ে ভালোই সুযোগ পেয়েছেন মুসলিমদের ধর্মীয় উৎসবে বাধা প্রদান করার জন্য ।,0,
9874,ওহ ! আমি ভাবসিলাম ক্রিকেটার নাসির,0,
9876,মাটি পোড়ালে ইট হয় আর মাটির মানুষকে পোড়ালে ইস্পাত,0,
9878,আমরা যখন জিততে শিখেছি আর কেউ আমাদের হারাতে পারবেনা,0,
9879,গায়েবি উন্নয়ন এসব।,0,
9880,যত যা ই করুক না কেন ! রেজাউল করিম একি।,0,
9881,নারায়ণগঞ্জ এ একটা শো রুম খুলেন তাহলে মুন্সীগঞ্জ এবং নারায়ণগঞ্জ দুই জেলার কাস্টমার পাবেন তাহলে এক ঢিলে দুইটা পাখি মারতে পারবেন ।,0,
9882,রাজনীতিতে সিন্ডিকেট একটা নেগেটিভ বিষয় ।,0,
9883,বাংলাদেশ উইল মিস ইউ ব্রাদার ইন টেস্ট ফরম্যাট ইন নেক্সট টেস্ট ম্যাচ ! লাভ ইউ অলরাউন্ডার,0,
9884,আচ্ছা মেট্রোরেল হচ্ছে রাস্তার মাঝ দিয়ে । রাস্তার একদম কোনায় এই গাছ গুলো কাটার কি কারণ হতে পারে ?,0,
9886,ড়ি আর পরি এর পার্থক্য না বুঝলে তো বিপদ হবেই !,0,
9887,সাকিব আপনি একজন সিনিয়র ক্রিকেটার সে হিসেব করে খেলতে হবে এখন আর ফালতু সিধান্ত নিতে পারবেনা ব্যাটিং ও বোলিং করতে পারবেন না। আপনার আর দলের সফলতা কামনা করছি ।,0,
9888,কমেন্ট গুলো দেখতে আসলাম এইসব কমেন্ট দেখলেই বাঙালিদের পরিচয় পাওয়া যায় । আর এই মানুষগুলোই সমাজের ধর্ষণকারী হিসেবে জায়গা করে নিয়েছে ।,0,
9889,কান্ড গেয়ান কম । শুরুতেই আউট ।,0,
9891,বিচিলেস তরমুজ চাই ।,0,
9892,যা কিছু তোরা করস এটা অন্যায় আর জঙ্গিরা যদি কিছু করে সে অন্যায়ের বিরুদ্ধে ন্যায় প্রতিষ্ঠার জন্য ।,0,
9896,কে হবে এয়ারটেল ঈদ চ্যালেঞ্জ এর তৃতীয় এবং শেষ বিজয়ী ?,0,
9897,মনে করেছিলাম দুজনে আবার পুনরায় মিলে যাবেন ।,0,
9898,জয়ের ধারা অব্যাহত থাকুক,0,
9900,সঠিকটা সে নিশ্চিত হয়েই নিয়েছে । এর চেয়ে ভালো সেশন সে আর পাবে কিনা জানা নেই । তবে তোমায় মিস করবে টিম বাংলাদেশ ।,0,
9901,যাক এই ক্যাপশান টা দেখে এটা নিশ্চিত হলাম আপনারা কমেন্টগুলো পড়ার এনাফ টাইম পান,0,
9903,মানুষ মানুষের জন্য । ধন্যবাদ লিজেন্ড ক্লান্তিলগ্নে এগিয়ে আসার জন্য,0,
9905,আসল কথা হলো গরীব অসহায়দের পাশে কেউ নাই আল্লাহ ছাড়া । সবাই নিজেদের নিয়ে ব্যস্ত !,0,
9906,দয়া করে এটা করবেন না । তখন নতুন গ্রাহক পাওয়া কঠিন হয়ে যাবে । আর বিশ ভাগ নতুন গ্রহক যদি প্রতিবছর না বাড়ে ব্যবসার বাতি সবুজ থেকে ধীরে ধীরে লাল হবে ।,0,
9907,রাতে কি শিমুলিয়া ফেরিঘাট টু কাঠাল বাড়ি ঘাটে ফেরি চলাচল করে ? আর চলাচল করলে কি বাইক পার করতে দেয় ?,0,
9908,গুনবী সাহেবের দাওয়াতী কাজ যদি তদের কাছে জংগীর কাজ হয় ?,0,
9910,তোমার এই ঋণ পরিশোধ যোগ্য নয় সাকিব ! তোমাকে অসংখ্য ধন্যবাদ এত সুন্দর একটা বিশ্বকাপ দেয়ার জন্য !,0,
9911,আপনাদের সস্তা এইসব নিউজের মান বাড়ালে এমনিতেই ভিউ ভালো পাবেন,0,
9914,বউ বাচ্চা থাকা সত্তেও যে পরকিয়ায় লিপ্ত হয় তার এ দুনিয়াতে না থাকাই শ্রেয় ।,0,
9915,আমাদের প্লেয়ারদের অভিমান বা ইগো এগুলো অনেক বেশী ! অনেক প্লেয়ারের মধ্যে এগার জন প্লেয়ার বাছাই করা কত সূক্ষ ও কষ্টকর একবারও চিন্তা করতে রাজি নয় ! সবসময়ই এক জনকে দলে নিলে বিপরীতে আরেকজনকে বাদ দিতে হবে এটা তো অবধারিত ! মাহমুদউল্লাহ রিয়াদ একান্ন টেস্ট খেলেছেন মানে তিনি অবশ্যই যোগ্য ছিলেন এবং নির্বাচকরা দলেও নিয়েছেন এটাই তো তার জন্য সবচেয়ে বড়ো প্রমাণ !,0,
9917,যে পরিমাণ বাজেট প্রতি বছর হয় তা দিয়ে প্রতিটি উপজেলা হাসপাতালে আইসিইউ বেড তৈরি করা সম্ভব শুধু দুর্নীতিবাজদের কারনে আমাদের দেশের স্বাস্থ্য খাত এই দুরাবস্থা ।,0,
9918,লকডাউন নাটকের অবসান চাই,0,
9920,এই গুলো কি জরুরি পন্য?,0,
9921,যদি পৃথিবীতে তোমার কোনো ভক্ত না থাকে বুঝে নিবে আমি আর পৃথিবীতে নাই ।,0,
9924,এই সাপ খেলা হবে আমারা সবাই জানি ।,0,
9925,বাহ্ অন্য কোন কিছুর সাথে তোমার তুলনা হয় না ।,0,
9926,মাথাটা একটু নিচু করলেই বেরিয়ে যাবে,0,
9929,এগুলা নিয়মিত খবর কিছুদিন পরপর ঘটনা ঘটে সবাই সরব হয় তারপর একটা লম্বা ঘুম পরবর্তী ট্র্যাজেডির জন্য অপেক্ষা ।,0,
9932,বাইবেল কথিত ‘ল্যান্ড অব ইসরায়েল’ ভৌগোলিক ও রাজনৈতিক বাস্তবতা বোঝাত না বোঝাত ইহুদিদের আধ্যাত্মিক কেন্দ্রকে ।,0,
9935,এতো নিস্বার্থ ভালো মানুষ বাংলাদেশে আছে বিশ্বাস করি না নিশ্চয়ই কোন ঘাপলা আছে ।,0,
9936,করোনার কারনে সবাই বাসায় ।,0,
9959,ফারাজ ভাই আপনি আমার খুব প্রিয় এবং পছন্দের একজন মানুষ ।,0,
9963,শিল্পায়ন ও কৃষি দুটো সমান গতিতে এগুতে থাকলে দেশের অর্থনৈতিক ভিত্তি আরও সুদৃঢ় ও টেকসই হবে ।,0,
9965,এরকম একজন চেয়ারম্যান যদি কোম্পানীগঞ্জে থাকতো,0,
9968,দেশের এই সংকটময় মুহূর্তে আপনার মতো মানুষদেরকেই দরকার যারা অন্যের সাহায্য করতে গিয়ে পিছুপা হয়না । আপনাকে হ্রদয়ের গভীর থেকে অনেক শ্রদ্ধা ও ভালবাসা । আশা করি আপনি সবসময়ই আমাদের পাশে থাকবেন । স্যালুট গুরু ।,0,
9969,আমার বউ মরে গেলেও হয়তো এত খারাপ লাগতো না যখন আপনাকে দেখলাম মেডিকেল রুমে যাইতে । তখন মাঠে বসেই হুহু করে কেঁদে উঠেছি ভাই । খুব ভালোবাসি আল হাসান,0,
9972,খুবই উপকার হলো । কোন কোন বিশ্ববিদ্যালয়ের টপ কোন কোন কোচিং সেন্টারের এসব সাধারণ জ্ঞান মেডিকেল অ্যাডমিশন এ আসতে পারে সবাই ভালোমতো পড়ে নাও । নাম রোল ভালোমত মুখস্ত করে রাখো,0,
9975,মঙল এবার নিশ্চিত,0,
9976,আল্লাহ তাআলা এই প্রলয়ংকারী ঘূর্ণিঝড় থেকে উপকূলবাসীকে রক্ষা করুন ।,0,
9977,সাকিব ভাই জ্বলে উঠবে আগুনের মত হয়ে । ইউ আর অনলি ওয়ান ।,0,
9981,আমি কি জানি ! আমাকে নিয়ে পোস্ট দিচ্ছে কেন?,0,
9985,ভালো হয়ে যাও পরিমনি। ভালো হয়ে যাও ।কুমির কেটে আর খাল এনো না।,0,
9987,তোর মতো লেদার ব্যবসায়ীদের কারণে সমাজ ধ্বংসের পথে ।,0,
9988,উত্থান এবং উন্নতির পার্থক্য জেনে তারপর সাংবাদিকতা করবেন ।,0,
9990,ভূমিহীন ও গৃহহীনদের জন্য প্রধানমন্ত্রীর দেয়া উপহারের ঘর ভেঙে যাওয়াসহ তৈরিতে নানা অনিয়মের অভিযোগ উঠেছে বরিশালে ।,0,
9993,মাথা ঠাণ্ডাকরে খেলে যাও আর গাইড কর তামিম মশফিক মহমুদুল্লাহদের সাথে নিয়ে উঠতি তারকদের ।,0,
9995,আশা করি সামনে জিম্বাবুয়ে সিরিজ দিয়েই তোমরা আবার সবাই ফর্মে ফিরে আসবে ।,0,
9997,স্টার জলসা চারুর অতীত জানার আগে নিজেদের ভবিষ্যৎ জেনে নিন আর বেশী দেরী নেই পতন আসছে শীঘ্রই,0,
9998,সমালোচনা করা সহজ তোমরা পারলে আগে পরীমনির মত হয়ে দেখাও ! তারপর সমালোচনা করতে আসো ।,0,
9999,একটা সময় ছিল আমরা শুধু জিম্বাবু আর কেনিয়ার সাথে খেলতাম আর মাঝে মাঝে জয় পেতাম । আর স্বপ্ন ছিল ইন্ডিয়া পাকিস্তানের মত বড় বড় দলের সাথে একটা মেস জিতার কিন্তু আজ সেই স্বপ্ন শুধু মাএ একটা মেচ জিতার মাঝেই সিমাবদ্ধ নেই একটা সিরিজ জিতা এমনকি বাংলাওয়াশ করার মত বাস্তব হতে শুরু করল আমাদের সেই পূরোনো স্বপ্ন গুলা । সাবাস বাংলাদেশ সাবাস ক্রিকেট টিম সাবাস মোস্তাফিজ ।,0,
10000,মুখে নেওয়ার অভ্যাস আছে,0,
10001,প্রজাতন্ত্রের কর্মকর্তা বা কর্মচারী কেহই নিজেদের প্রজাতন্ত্রের জনগনের বেতনভূক্ত ভাবেন না ।,0,
10002,হে যুবক আজ তুমি ব্রাজিল আর্জেন্টিনাকে নিয়ে নাচানাচি করছো আনন্দ ফুর্তি রাস্তায় মিছিল করছো ?,0,
10004,মাথার উপর প্রজাপতি ঘুরলে উপরের দিকে চেয়ে না থেকে নিচে কেন থাকিয়ে আছেন?,0,
10007,আমি বিক্রি করবো পাঁচশো করে নিবেন কেও?,0,
10027,অনেক দিন পর এই সেলেব্রেশনটা দেখতে পাবো,0,
10028,অনেক গুণী মানুষ আপনি ।,0,
10029,উপর দিয়া ফিটফাট । ভিতর দিয়া সদরঘাট,0,
10030,ঝড় আসলে এই খেলা পন্ড হয়ে যাবে ।,0,
10031,কি করার আছে আমাদের ?,0,
10246,তালেবান ই তো আফগান শাসন করবে । এটা বুঝতে পেরেই তো আমেরিকা পলায়ন করিলো  !,0,
10251,বাজে রেফারিং করসিলেন ভাই খুব রাগ হইসিলো বাট ক্ষমা করে দিসি,0,
10253,আমার মনে হয় সাব্বির সৌম মোসাদ্দেক ভবিষতে ভালো ক্রিকেটার হবে ।,0,
10254,জলসা ত প্রোমো দিয়ে উদ্ধার করলেন । সত্যিই দল বাজির একটা সীমা থাকা দরকার । এতটা নোঙড়ামী করে নিজেদের চ্যানেলের বারোটা বাজাবেন নাহ ।,0,
10256,আবার নামিয়ে দিবেন ।,0,
10260,ব্রাজিলের করোনা পরিস্থিতি নিয়ে যা মনে হচ্ছে ওই দেশের মানুষেরা নিয়ম নীতি মানতেই চাই না বা প্রশাসন কোন কাজের না ।,0,
10261,একের পর এক এভাবে বাহানা চলছে শিক্ষা নিয়ে দেশে সব কিছু চলছে যতো খালি শিক্ষা আর দিনের পর দিন লক ডাউন দিয়ে গরীব মধ্যবিত্তদের মারার ধান্দা,0,
10263,আহারে কতটা কষ্টের নির্মম যন্ত্রনা । আল্লাহ আপনি এই অসহায় বাচ্চাদের মাকে দ্রুত শেফা দান করুন । আমিন,0,
10264,জানোয়ারের মতো কাজ করছে ।,0,
10265,রাফায়েল আগুস্তো চেন্নাইয়েন এর হয়ে আই এস এল জিতেছে দারুন মাপের প্লেয়ার,0,
10266,আল্লাহ এদের ফিতনা থেকে আমাদের সকলকে রক্ষা করুন ।,0,
10267,রাজশাহী বিশ্ববিদ্যালয়ে পড়াশোনা করেছি তাই রাজশাহীর জীবন যাত্রা জানি । অটো স্টিক ভিডিওটা দেখে দারুণ মজা পাইলাম ।,0,
10268,যদিও রসিকতার ছলে কথাটি বলেছে কিন্তু কথাটাই সত্য তা আপনারাও জানেন এবং সরকারি লোকেরাও জানে,0,
10270,ভাইয়া হাসি টা সোনার ফ্রেমে বাঁধাই করে রাখার মতো । বাবা মেয়ে দুজনকেই সুন্দর লাগছে । !,0,
10271,এই পোস্ট থেকে বুঝা গেলো একজন ছেলেকে ভালো ব্যবসায়ী হতে হবে,0,
10274,"মেয়ে আছে এখন আবার নতুন নাটক, আমরা কি বোকা নাকি?",0,
10275,হাতে ধরে নিজে থেকে করে সব কাজ,0,
10276,বোনকে আলহামদুলিল্লাহ অনেক হেব্বি লাগতেছে আর সাকিব তুমি দাড়ি কেটে একেবারে ছোট্ট হই গেছ দাড়ি রাখো তোমাকে দাড়িতে মানায় ,0,
10279,সামনে কি হবে আল্লাহ ভালো জানেন,0,
10281,কান টেনলে মাথা আসবে,0,
10282,সাকিব ভাই কেমন আছেন৷ আশাকরি আগের মত ফ্রম নিয়ে মাঠে ফিরবেন,0,
10283,আপনাকে অনেক ভালো লাগে ভাই ।,0,
10284,এরা বালের টাইগার,0,
10285,ওদের টাকা অর্থের দরকার পরলে ইসরায়েলে হামলা চালিয়ে বিশ্বের নজর টানে ।,0,
10286,বাংলার কোটি মানুষ আপনাকে নিরাপত্তা দিবে । কারন তারা আপনাকে মন থেকে ভালোবাসে সম্মান করে আর সারা জীবন করবে ।,0,
10289,মাশরাফি রে বাদ দিয়া কামরুল ইসলাম রাব্বি কে রাখা যায় আর স্পিনার হিসাবে সানজামুল,0,
10290,মাদ্রাসা শিক্ষা বোর্ডের কোন বিষয়গুলো পরীক্ষা হবে কেউ বললে উপকৃিত হতাম,0,
10291,সুগার রিলেটেড সবকিছু থেকে দূরে থাকা উচিত,0,
10294,বিভাগে একুশ জন । মৃতদের কোন বয়স উল্লেখ নাই কেন প্রতিবেদনে ?,0,
10296,আমি মে মাসের এক তারিখে ইসলাম ধর্ম গ্রহন করেছি ! এটাই আমার জীবনের প্রথম রমজান মাস সবাই আমার জন্য দোয়া করবেন আমি যেন প্রত্যেকটি রোজা রাখতে পারি,0,
10297,বাংলাদেশ শ্রীলঙ্কা পাকিস্তান ছাড়া আমাদের এখন পর্যন্ত আর কোন শাখা নেই । ,0,
10298,কে বিশ্বের সেরা খেলোয়াড় ? । উদাহরণ কোহলির তিন ফর্মেটে দুইশো তিয়াত্তর ম্যাচে তের হাজার চারশো চৌদ্দ রান ! এখন সাকিবের টা দেখা যাক । সাকিবের তিন ফর্মেটে দুইশো একষট্টি ম্যাচে পঁচাশিশো আটানব্বই রান ! ,0,
10300,করোনা টিকা আবিষ্কার করতে পারলে সব পারবে ।,0,
10301,উদ্ভাস উন্মেস উত্তরন সার্ভিস দিচ্ছে অন্যরকম,0,
10304,বরিশালে যে চব্বিশ জন মারা গেলো একদিনে সেই নিউজ কে করবে ?,0,
10305,আমারও তাই মনে হচ্ছে তবে আমি প্রবাসী নই,0,
10307,এত দিন আপনারা কোথায় ছিলেন ?,0,
10308,করোনা আমাদের সমাজের বাস্তব চিত্র দেখতে সাহায্য করেছে ।,0,
10309,কোন মামলার কোন দোষীর বিচার হইছে ? কিছু দিন পরে এই দোষীরা জেলখানায় নারী নিয়ে সময় কাটাবে জুম মিটিং করবে আর করুন মৃত্যু গুলো সব নিস্পাপ খেটে খাওয়া মানুষগুলোর ।,0,
10311,সৌন্দর্য দর্শনের পরিপূর্ণতা পাবার আরেক নাম আমিয়াখুম নাফাখুম,0,
10313,এ আমি বিশ্বাস করি না ।,0,
